DocID,Word,Topic0,"agamemnon",8
0,"femme",14
0,"agamemnon",8
0,"oreste",8
0,"fils",8
0,"agamemnon",8
0,"clytemnestre",8
0,"cassandre",8
0,"fille",15
0,"priam",8
0,"roi",14
0,"troie",8
0,"pylade",8
0,"ami",19
0,"oreste",8
0,"eurybate",8
0,"confident",14
0,"agamemnon",8
0,"arbas",8
0,"confident",14
0,"agamemnon",8
0,"doride",8
0,"confidente",14
0,"clytemnestre",8
0,"ismène",8
0,"confidente",14
0,"cassandre",8
0,"suite",7
0,"agamemnon",8
0,"scène",19
0,"palais",14
0,"rois",11
0,"mycènes",8
0,"acte",14
0,"scène",8
0,"oreste",8
0,"pylade",8
0,"oui",5
0,"pylade",8
0,"vrai",8
0,"adresse",14
0,"asie",8
0,"triompher",18
0,"grèce",8
0,"côtés",15
0,"foule",8
0,"vient",8
0,"cour",9
0,"croyant",19
0,"agamemnon",8
0,"célébrer",15
0,"zèle",18
0,"guide",14
0,"voler",15
0,"mycènes",8
0,"quitté",8
0,"phocide",14
0,"ami",19
0,"soins",18
0,"superflus",15
0,"troyens",8
0,"vengés",7
0,"père",8
0,"vit",9
0,"disgrâce",11
0,"jamais",8
0,"déplorable",8
0,"caprices",14
0,"fort",10
0,"exemple",11
0,"mémorable",2
0,"monarque",11
0,"infortuné",8
0,"grâce",14
0,"seigneur",8
0,"péri",8
0,"illustre",14
0,"vainqueur",8
0,"venger",7
0,"enlèvement",15
0,"hélène",8
0,"mis",14
0,"ilion",8
0,"joug",15
0,"mycènes",8
0,"faveur",7
0,"vents",8
0,"eaux",15
0,"retournait",1
0,"grèce",14
0,"vaisseaux",15
0,"proie",8
0,"captifs",15
0,"flotte",15
0,"chargée",9
0,"couvrait",14
0,"presque",5
0,"déjà",8
0,"mer",15
0,"egée",9
0,"déjà",8
1,"mâts",8
1,"experts",15
1,"matelots",3
1,"découvraient",8
1,"sommets",11
1,"montagnes",15
1,"argos",8
1,"long",15
1,"calme",15
1,"élève",18
1,"orage",8
1,"grecs",8
1,"fiers",18
1,"trembler",18
1,"courage",21
1,"bientôt",8
1,"écueils",11
1,"eau",13
1,"foudre",11
1,"vents",8
1,"périr",11
1,"envie",7
1,"vaisseaux",8
1,"triomphants",18
1,"agamemnon",8
1,"vagues",15
1,"émues",13
1,"tantôt",13
1,"presqu",8
1,"englouti",8
1,"tantôt",5
1,"nues",3
1,"voeux",3
1,"art",12
1,"nochers",13
1,"heurte",8
1,"ouvre",0
1,"brise",13
1,"affreux",4
1,"rochers",15
1,"ciel",8
1,"cacher",15
1,"objets",0
1,"funèbres",11
1,"tempête",11
1,"nuit",15
1,"redoublent",11
1,"ténèbres",11
1,"flots",8
1,"agités",8
1,"contraires",5
1,"efforts",4
1,"dispersent",8
1,"lieux",0
1,"débris",8
1,"morts",8
1,"agamemnon",8
1,"seigneur",8
1,"succombé",7
1,"péril",13
1,"extrême",0
1,"douleur",8
1,"quelquefois",3
1,"trouble",3
1,"aveugle",7
1,"séduit",11
1,"bruit",15
1,"perte",21
1,"faux",12
1,"bruit",8
1,"pylade",8
1,"eurybate",8
1,"échappé",3
1,"orage",11
1,"vint",15
1,"père",8
1,"annoncer",3
1,"naufrage",15
1,"grecs",8
1,"arrivés",15
1,"port",15
1,"confirmé",12
1,"funeste",8
1,"rapport",11
1,"encor",7
1,"bords",8
1,"onde",13
1,"daignant",8
1,"tombeau",21
1,"renfermer",8
1,"cendre",8
1,"oreste",8
1,"privé",21
1,"précieux",15
1,"simple",0
1,"grecs",8
1,"accordé",21
1,"cieux",13
1,"douleur",8
1,"sacrifices",8
1,"mânes",8
1,"errants",12
1,"dieux",8
1,"propices",11
1,"destin",11
1,"dieux",8
1,"trahis",5
1,"sort",11
1,"père",8
1,"apprends",11
1,"fils",8
1,"grand",11
1,"agamemnon",8
1,"mis",11
1,"troie",8
1,"cendre",18
1,"filles",8
1,"priam",8
1,"voulut",13
1,"cassandre",8
1,"bientôt",8
1,"envoya",8
1,"lieux",8
1,"butin",13
1,"amas",5
1,"glorieux",11
1,"devins",15
1,"moment",3
1,"rive",8
1,"recevoir",12
1,"char",11
1,"illustre",11
1,"captive",8
1,"dépouilles",8
1,"amies",3
1,"traînait",8
1,"armes",18
1,"étendards",15
1,"relevait",8
1,"appas",5
1,"quelquefois",7
1,"voir",18
1,"ferme",21
1,"fière",5
1,"constante",8
1,"mycènes",8
1,"entrait",15
1,"triomphante",18
1,"quelquefois",3
1,"front",21
1,"noble",18
1,"douleur",21
1,"faisait",8
1,"cruels",8
1,"déplorer",18
1,"malheur",5
1,"plaignis",8
1,"misère",8
1,"presque",18
1,"indigné",5
1,"exploits",18
1,"père",8
1,"admirais",8
1,"vertu",18
1,"admirais",8
1,"appas",5
1,"lieux",0
1,"tremblant",5
1,"conduisis",5
1,"dirai",5
1,"pris",8
1,"flamme",0
1,"amour",5
1,"jamais",8
1,"allumer",8
1,"âme",3
1,"sens",8
1,"maux",11
1,"passion",0
1,"grecs",8
1,"murs",21
1,"ilion",8
1,"cassandre",8
1,"seigneur",8
1,"insensible",11
1,"justes",11
1,"dieux",8
1,"feux",0
1,"oeil",13
1,"terrible",13
1,"enfance",8
1,"vouée",8
1,"culte",8
1,"autels",4
1,"abhorre",7
1,"amour",0
1,"profanes",8
1,"mortels",8
1,"hait",3
1,"pylade",8
1,"amant",3
1,"père",8
1,"détruit",15
1,"famille",15
1,"causé",0
1,"misère",8
1,"fidèle",5
1,"douleurs",8
1,"douce",3
1,"réponse",7
1,"verser",5
1,"pleurs",21
1,"vertus",11
1,"amour",0
1,"soins",18
1,"constance",0
1,"charmeront",5
1,"ennuis",5
1,"vaincront",11
1,"résistance",3
1,"reine",8
1,"dis",13
1,"clytemnestre",8
1,"plaint",3
1,"chérit",8
1,"vertu",18
1,"clytemnestre",8
1,"dédaigne",0
1,"déteste",8
1,"sang",8
1,"ennemi",21
1,"cassandre",8
1,"perdant",3
1,"espoir",7
1,"obtenir",18
1,"prenant",3
1,"époux",8
1,"veut",12
1,"faire",7
1,"roi",11
1,"dépit",3
1,"emporter",11
1,"reine",8
1,"déjà",5
1,"hymen",8
1,"apprête",5
1,"mycènes",8
1,"superbe",8
1,"egisthe",8
1,"indigne",7
1,"époux",8
1,"egisthe",8
1,"choix",7
1,"craindre",11
1,"chargé",8
1,"ans",12
1,"roi",11
1,"père",8
1,"soin",3
1,"seconder",21
1,"reine",8
1,"mère",8
1,"perfide",5
1,"secrets",3
1,"complots",8
1,"assurer",5
1,"grands",11
1,"mycènes",8
1,"argos",8
1,"oui",5
1,"pylade",8
1,"connaître",5
1,"lassés",12
1,"reine",11
1,"veulent",11
1,"voir",11
1,"maître",7
1,"soutenu",18
1,"veut",7
1,"roi",7
1,"savant",15
1,"régner",18
1,"jeune",15
1,"sentiments",3
1,"egisthe",8
1,"inspire",0
1,"degrés",11
1,"élève",15
1,"empire",11
1,"offrez",5
1,"point",12
1,"seigneur",7
1,"occasion",11
1,"prétextes",4
1,"ambition",11
1,"étouffez",18
1,"cachez",8
1,"amour",0
1,"cassandre",8
1,"cacher",5
1,"amour",0
1,"glorieux",8
1,"tendre",5
1,"amour",0
1,"ciel",8
1,"alluma",8
1,"seigneur",8
1,"dessein",3
1,"connais",12
1,"puisqu",21
1,"faut",5
1,"âme",0
1,"entière",3
1,"veux",0
1,"quelqu",13
1,"vient",7
1,"reine",11
1,"mère",8
1,"dois",18
1,"tâcher",12
1,"encor",0
1,"fléchir",3
1,"courroux",13
1,"sauras",21
1,"résous",3
1,"part",5
1,"front",21
1,"marge",11
1,"âme",0
1,"secret",3
1,"agitée",8
1,"scène",7
1,"clytemnestre",8
1,"oreste",8
1,"doride",8
1,"fils",7
1,"savez",5
1,"irritée",8
1,"sang",8
1,"écoute",3
1,"encor",4
1,"voix",15
1,"viens",3
1,"dernière",3
1,"soin",3
1,"tendresse",7
1,"vue",3
1,"élever",7
1,"illustre",11
1,"jeunesse",21
1,"plaisir",3
1,"bras",21
1,"époux",8
1,"remettre",11
1,"fils",7
1,"prince",18
1,"funeste",8
1,"naufrage",11
1,"trône",11
1,"mort",21
1,"devient",3
1,"héritage",8
1,"mutins",8
1,"viennent",3
1,"haute",12
1,"voix",8
1,"demander",8
1,"égisthe",8
1,"donne",18
1,"lois",7
1,"craignez",5
1,"fils",7
1,"mère",8
1,"reine",8
1,"mettrai",7
1,"mains",7
1,"grandeur",11
1,"souveraine",11
1,"faut",5
1,"hymen",5
1,"auguste",8
1,"avantageux",11
1,"rende",3
1,"encor",7
1,"jour",3
1,"saint",15
1,"pompeux",7
1,"ouvre",0
1,"yeux",8
1,"voyez",5
1,"auprès",0
1,"mère",8
1,"filles",8
1,"rois",11
1,"assembla",8
1,"père",15
1,"envie",12
1,"brigue",12
1,"cour",7
1,"choisissez",3
1,"épousez",3
1,"demain",21
1,"jour",7
1,"princesse",8
1,"crète",8
1,"sparte",8
1,"athènes",21
1,"prix",8
1,"remets",11
1,"rênes",8
1,"murmurez",5
1,"sais",7
1,"dois",7
1,"sujets",12
1,"grecs",8
2,"conçois",5
2,"bontés",3
2,"vois",5
2,"prudence",7
2,"sens",8
2,"respect",21
2,"amour",0
2,"reconnaissance",7
2,"donnerais",4
2,"gages",5
2,"osais",8
2,"arracher",5
2,"sceptre",11
2,"mains",7
2,"régnez",11
2,"encor",5
2,"régnez",18
2,"croyez",7
2,"point",3
2,"madame",3
2,"veuille",11
2,"soustraire",5
2,"ordres",8
2,"femme",17
2,"reines",11
2,"valent",18
2,"grands",18
2,"rois",11
2,"etat",8
2,"point",3
2,"imposer",8
2,"lois",7
2,"faut",7
2,"maître",7
2,"accepte",21
2,"titre",18
2,"droits",18
2,"souverains",18
2,"arbitre",7
2,"voyez",5
2,"peuple",11
2,"pieds",7
2,"prosterné",11
2,"couronné",11
2,"atteste",5
2,"dieux",8
2,"hyménée",7
2,"besoin",11
2,"empire",18
2,"presse",7
2,"journée",3
2,"faut",3
2,"secours",8
2,"vaincre",0
2,"trahison",5
2,"faut",5
2,"oreste",8
2,"imite",11
2,"agamemnon",8
2,"bras",18
2,"hymen",8
2,"fournit",8
2,"couronne",18
2,"champs",8
2,"arcadiens",11
2,"corinthe",5
2,"sicionne",7
2,"faut",5
2,"tour",5
2,"étendre",3
2,"etats",8
2,"veux",3
2,"devoir",7
2,"secours",11
2,"bras",18
2,"donnez",11
2,"raisons",11
2,"entendre",3
2,"vois",3
2,"aimez",8
2,"cassandre",8
2,"crime",5
2,"grand",11
2,"charmer",5
2,"invincible",18
2,"instinct",18
2,"aimer",3
2,"nécessité",12
2,"aimer",3
2,"faiblesse",7
2,"choisir",15
2,"sang",21
2,"ennemi",21
2,"grèce",8
2,"lâcheté",11
2,"honteuse",21
2,"sang",8
2,"reine",8
2,"méprisez",11
2,"rang",18
2,"mère",8
2,"condamnez",18
2,"excusable",3
2,"faiblesse",5
2,"fils",8
2,"charmé",5
2,"yeux",3
2,"auguste",8
2,"princesse",7
2,"sensible",5
2,"encor",7
2,"ingrat",5
2,"gardez",7
2,"cassandre",8
2,"flamme",5
2,"rebelle",18
2,"seuls",0
2,"intérêts",18
2,"armer",5
2,"verrai",5
2,"dot",8
2,"apporter",15
2,"fils",7
2,"pleurs",21
2,"fers",8
2,"tristes",8
2,"débris",18
2,"amis",8
2,"parents",8
2,"captive",8
2,"misérable",21
2,"infortunée",8
2,"aimable",5
2,"vertu",18
2,"fers",8
2,"beauté",0
2,"pleurs",4
2,"attire",11
2,"pitié",21
2,"grands",11
2,"coeurs",12
2,"malheureuse",21
2,"plaisir",3
2,"pouvoir",7
2,"réparer",7
2,"misère",8
2,"haïssez",8
2,"madame",3
2,"dois",7
2,"devez",5
2,"haïr",5
2,"haine",11
2,"dois",18
2,"régler",7
2,"raisons",11
2,"songez",8
2,"cassandre",8
2,"troyenne",8
2,"frère",18
2,"pâris",8
2,"lâche",5
2,"ravisseur",8
2,"sût",5
2,"sparte",8
2,"enlever",3
2,"princesse",8
2,"soeur",5
2,"ouvrir",12
2,"grecs",8
2,"chemin",5
2,"asie",8
2,"fallut",3
2,"immoler",5
2,"fille",8
2,"iphigénie",8
2,"troie",8
2,"succomber",18
2,"braves",11
2,"héros",8
2,"vainqueurs",11
2,"époux",3
2,"péri",8
2,"flots",8
2,"épouseriez",8
2,"cassandre",8
2,"sang",8
2,"fatal",5
2,"dieux",8
2,"descendre",7
2,"laissez",3
2,"proie",8
2,"douleurs",8
2,"prédire",8
2,"avenir",4
2,"pleine",3
2,"fureurs",8
2,"pousser",3
2,"airs",4
2,"tristes",11
2,"prophéties",3
2,"propres",4
2,"malheurs",11
2,"éclaircies",11
2,"allez",11
2,"point",3
2,"lâche",5
2,"sang",4
2,"odieux",3
2,"mêler",5
2,"sang",7
2,"terre",4
2,"dieux",8
2,"vois",3
2,"fils",8
2,"ingrat",5
2,"discours",3
2,"gêne",5
2,"redis",0
2,"règne",18
2,"reine",8
2,"propre",21
2,"hymen",8
2,"faire",7
2,"roi",7
2,"clytemnestre",8
2,"lieux",3
2,"encor",4
2,"autel",8
2,"préparé",8
2,"victime",8
2,"ornée",8
2,"prêtre",4
2,"prêt",5
2,"grand",11
2,"hyménée",8
2,"cruel",5
2,"veux",3
2,"point",3
2,"garantir",5
2,"mal",0
2,"oui",5
2,"empêcherai",15
2,"hymen",8
2,"fatal",11
2,"madame",3
2,"saurai",7
2,"menace",7
2,"insolent",7
2,"osez",5
2,"excusez",7
2,"audace",11
2,"egisthe",8
2,"coeur",3
2,"tourne",8
2,"courroux",0
2,"confondra",8
2,"point",3
2,"perfide",5
2,"rang",18
2,"souveraine",11
2,"fils",8
2,"lois",7
2,"soumettra",8
2,"peine",5
2,"partage",0
2,"rang",11
2,"injuste",8
2,"dessein",3
2,"coûtera",5
2,"sang",8
2,"laisse",0
2,"penser",3
2,"scène",18
2,"iii",3
2,"clytemnestre",8
2,"doride",8
2,"ciel",3
2,"arrogance",18
2,"soins",18
2,"cruelle",8
2,"récompense",11
2,"garanti",15
2,"jours",5
2,"périls",5
2,"grands",18
2,"absence",5
2,"père",8
2,"expose",0
2,"enfants",8
2,"fille",8
2,"veuve",8
2,"rois",11
2,"mycènes",8
2,"ans",8
2,"entiers",15
2,"maîtresse",7
2,"souveraine",11
2,"cède",7
2,"rang",7
2,"indigne",8
2,"fils",8
2,"hymen",8
2,"ingrat",5
2,"punira",5
2,"mépris",7
2,"dépit",3
2,"fils",8
2,"téméraire",7
2,"contraigne",7
2,"éclat",7
2,"preste",7
2,"faire",5
2,"motif",3
2,"jour",7
2,"dirai",18
2,"doride",8
2,"amour",5
2,"dieux",8
2,"apprenez",7
2,"madame",3
2,"egisthe",8
2,"egisthe",8
2,"toucher",0
2,"âme",3
2,"aimer",3
2,"astre",8
2,"injurieux",5
2,"temps",15
2,"occasion",12
2,"roi",11
2,"fils",8
2,"dieux",8
2,"madame",3
2,"apprends",11
2,"destinée",18
2,"fatal",5
2,"amour",0
2,"trouve",0
2,"entraînée",8
2,"sais",18
2,"écoutant",18
2,"oracle",8
2,"inhumain",21
2,"aulide",8
2,"arrêté",7
2,"calme",15
2,"soudain",3
2,"époux",8
2,"préférant",0
2,"gloire",18
2,"famille",8
2,"obtenir",18
2,"vents",8
2,"sacrifia",11
2,"fille",8
2,"douleur",8
2,"transports",8
2,"courroux",0
2,"nommais",4
2,"lâche",5
2,"perfide",4
2,"époux",8
2,"roi",7
2,"cruel",5
2,"père",7
2,"indigne",8
2,"partit",8
2,"absence",8
2,"emportements",8
2,"calma",8
2,"violence",5
2,"devoirs",5
2,"rang",18
2,"rigueurs",0
2,"vins",15
2,"mycènes",8
2,"enfermer",4
2,"douleurs",8
2,"soins",3
2,"zèle",18
2,"egisthe",8
2,"combattait",0
2,"tristesse",21
2,"mortelle",3
2,"aidait",11
2,"soutenir",3
2,"fardeau",8
2,"etat",8
2,"travaillait",5
2,"exposait",7
2,"croître",5
2,"éclat",3
2,"admirait",15
2,"madame",3
2,"croire",5
2,"egisthe",8
2,"trahissant",11
2,"devoir",7
2,"gloire",11
2,"zèle",7
2,"apparent",5
2,"trompeur",11
2,"cachait",15
2,"clytemnestre",8
2,"coupable",3
2,"ardeur",7
2,"ciel",8
2,"entends",3
2,"fit",11
2,"aveu",5
2,"téméraire",7
2,"crus",15
2,"colère",3
2,"voulais",3
2,"champ",8
2,"perdre",0
2,"bannir",0
2,"prévis",18
2,"périls",5
2,"dus",5
2,"prévenir",3
3,"tus",8
3,"employais",15
3,"adresse",0
3,"pouvoir",7
3,"rappeler",3
3,"époux",8
3,"grèce",8
3,"écrivis",15
3,"pressai",8
3,"vaine",13
3,"précaution",7
3,"grand",11
3,"coeur",3
3,"songeait",8
3,"détruire",20
3,"ilion",8
3,"cherchait",15
3,"gloire",18
3,"fatale",8
3,"camp",8
3,"rivale",5
3,"aimait",15
3,"briséis",8
3,"manquait",0
3,"foi",5
3,"surcroît",3
3,"douleur",21
3,"dépit",3
3,"pleine",3
3,"chagrins",3
3,"sombre",8
3,"inquiète",3
3,"triste",3
3,"conçus",8
3,"horreur",8
3,"flamme",5
3,"egisthe",8
3,"évitais",5
3,"partout",5
3,"mépris",7
3,"généreux",21
3,"irritait",8
3,"constance",0
3,"redoublait",8
3,"feux",0
3,"etat",8
3,"soins",3
3,"vigilance",8
3,"forcèrent",0
3,"complaisance",3
3,"funeste",5
3,"poison",0
3,"glissa",18
3,"comble",21
3,"maux",11
3,"récit",15
3,"apprit",15
3,"agamemnon",8
3,"bords",8
3,"scamandre",8
3,"laissé",15
3,"charmer",5
3,"beautés",0
3,"cassandre",8
3,"voulait",8
3,"arracher",18
3,"culte",8
3,"dieux",8
3,"venait",5
3,"épouser",8
3,"yeux",8
3,"cèle",3
3,"point",3
3,"perfidies",21
3,"jetèrent",7
3,"coeur",3
3,"noires",21
3,"furies",15
3,"troublant",7
3,"raison",3
3,"presqu",8
3,"engager",7
3,"affreux",7
3,"ardeur",0
3,"venger",5
3,"sais",3
3,"atteinte",0
3,"mortelle",3
3,"porté",5
3,"mort",21
3,"funeste",8
3,"nouvelle",5
3,"pleuré",0
3,"gémi",3
3,"cruel",21
3,"secours",8
3,"jours",3
3,"malheureux",21
3,"tranché",8
3,"cours",5
3,"vains",0
3,"tombeaux",8
3,"honorais",5
3,"mémoire",3
3,"allais",8
3,"oublier",3
3,"soutenir",3
3,"gloire",21
3,"vois",8
3,"fils",8
3,"aimer",0
3,"hais",21
3,"oublier",18
3,"devoir",21
3,"gloire",11
3,"bienfaits",20
3,"braver",5
3,"courroux",0
3,"empare",21
3,"âme",3
3,"examine",3
3,"point",3
3,"fureur",8
3,"flamme",5
3,"haine",5
3,"vengeance",21
3,"orgueil",7
3,"ambition",18
3,"soutient",18
3,"résolution",3
3,"mort",21
3,"époux",8
3,"orgueil",7
3,"fils",8
3,"rebelle",18
3,"pompe",0
3,"preste",7
3,"peuple",20
3,"appelle",15
3,"résister",18
3,"torrent",8
3,"sens",7
3,"emporter",21
3,"temple",13
3,"faut",5
3,"vengeance",21
3,"éclate",3
3,"faut",5
3,"hymen",8
3,"veut",3
3,"eurybate",8
3,"scène",8
3,"clytemenstre",18
3,"eurybate",8
3,"doride",8
3,"madame",3
3,"apprenez",7
3,"bonheur",11
3,"mort",21
3,"agamemnon",8
3,"bruit",8
3,"imposteur",8
3,"sens",0
3,"abusés",8
3,"semé",18
3,"mycènes",8
3,"eace",8
3,"porté",5
3,"nouvelle",3
3,"egisthe",8
3,"agamemnon",8
3,"dieux",8
3,"verrai",4
3,"époux",8
3,"revient",5
3,"lieux",0
3,"emporté",7
3,"coup",5
3,"effort",7
3,"orage",8
3,"loin",8
3,"endroit",15
3,"fatal",8
3,"fîmes",8
3,"naufrage",11
3,"mer",15
3,"allait",8
3,"engloutir",0
3,"héros",8
3,"vaisseau",15
3,"tiré",8
3,"flots",8
3,"échappé",3
3,"grâce",21
3,"ciel",11
3,"périls",5
3,"funestes",4
3,"flotte",15
3,"assembler",3
3,"restes",4
3,"obstacle",0
3,"empêchant",5
3,"mycènes",8
3,"aborder",13
3,"jour",3
3,"déjà",5
3,"vaisseaux",8
3,"richesse",13
3,"nombre",11
3,"oreste",8
